facility_id,drg_code,total_discharges,avg_submitted_charges,avg_total_payment,avg_medicare_payment,state,state_drg_avg,pct_of_state_avg
390002,291,25,45495.36,11995.96,9190.92,PA,10766.296942910258,111.42141131356674
390003,291,29,37327.068966,11445.37931,8770.8965517,PA,10766.296942910258,106.30748316427336
390004,291,134,39785.141791,9250.7835821,8174.7985075,PA,10766.296942910258,85.92354113167721
390006,291,194,95814.42268,14724.020619,10304.737113,PA,10766.296942910258,136.76030576786158
390009,291,189,60719.460317,10039.089947,8280.015873,PA,10766.296942910258,93.24552350946318
390012,291,168,32977.880952,8697.2380952,7236.3452381,PA,10766.296942910258,80.78207522343364
390013,291,84,39648.47619,8278.0,7107.6190476,PA,10766.296942910258,76.88808922784884
390016,291,83,23101.783133,9060.3373494,7444.1686747,PA,10766.296942910258,84.15462992934025
390026,291,147,83369.292517,11715.829932,10102.578231,PA,10766.296942910258,108.81949470764897
390027,291,297,120172.08754,17146.855219,13005.255892,PA,10766.296942910258,159.26418628358027
390028,291,38,66820.631579,15414.684211,9462.5526316,PA,10766.296942910258,143.17535818246927
390030,291,111,40890.252252,9717.5945946,8377.0900901,PA,10766.296942910258,90.25939602194568
390032,291,55,28155.927273,7961.4363636,6117.0909091,PA,10766.296942910258,73.94776872509267
390035,291,119,101374.27731,11106.521008,9118.1428571,PA,10766.296942910258,103.16008435299366
390036,291,113,17938.247788,9427.6814159,7564.2389381,PA,10766.296942910258,87.56661149039037
390037,291,72,16568.791667,8205.5694444,7161.7361111,PA,10766.296942910258,76.21533650716805
390039,291,20,19158.0,9258.1,8298.1,PA,10766.296942910258,85.99149781110744
390041,291,103,22733.23301,8746.4271845,7249.0485437,PA,10766.296942910258,81.23895551905275
390042,291,76,13013.552632,8806.7894737,7004.1315789,PA,10766.296942910258,81.79961522888686
390044,291,506,44597.98419,11614.794466,9645.6086957,PA,10766.296942910258,107.8810525809293
390045,291,146,40652.020548,9633.2876712,8191.9178082,PA,10766.296942910258,89.47633269156337
390046,291,372,45396.653226,12424.540323,9343.9193548,PA,10766.296942910258,115.40217020655106
390048,291,75,36090.453333,10434.453333,8220.8666667,PA,10766.296942910258,96.91775536500707
390049,291,382,103558.26702,13164.811518,9698.2408377,PA,10766.296942910258,122.27799017441363
390050,291,105,54970.8,17674.87619,9684.247619,PA,10766.296942910258,164.1685742435251
390056,291,29,15145.689655,9982.0689655,9209.6551724,PA,10766.296942910258,92.71589868300372
390057,291,120,39874.633333,8997.5416667,7636.7333333,PA,10766.296942910258,83.57136826534398
390058,291,134,34213.820896,8224.7686567,7290.4402985,PA,10766.296942910258,76.39366348813287
390062,291,23,12545.695652,8019.0,6437.173913,PA,10766.296942910258,74.48243386302485
390063,291,196,76352.030612,10103.561224,8132.377551,PA,10766.296942910258,93.84434850325508
390065,291,100,37722.37,10347.55,8045.04,PA,10766.296942910258,96.11057594704363
390066,291,143,33875.384615,10694.34965,7939.1958042,PA,10766.296942910258,99.33173594141266
390067,291,441,44804.462585,11248.251701,8865.5442177,PA,10766.296942910258,104.47651370425106
390068,291,49,35019.163265,10389.285714,8712.8163265,PA,10766.296942910258,96.49822746939444
390070,291,29,47205.344828,13104.172414,9611.2413793,PA,10766.296942910258,121.71475934099388
390073,291,103,32015.572816,10056.349515,8269.3398058,PA,10766.296942910258,93.40583459963207
390079,291,146,37878.287671,11180.582192,8830.760274,PA,10766.296942910258,103.84798274918987
390086,291,130,19472.392308,9210.5384615,7804.4384615,PA,10766.296942910258,85.549734605502
390090,291,20,71962.4,13865.65,9585.15,PA,10766.296942910258,128.7875494566468
390091,291,70,26225.8,8198.7285714,7125.9285714,PA,10766.296942910258,76.15179680511197
390093,291,32,16360.0,12326.0625,9609.28125,PA,10766.296942910258,114.48748409374745
390096,291,175,44890.28,10821.92,8755.7828571,PA,10766.296942910258,100.51664056253225
390097,291,177,32696.19774,9297.8644068,8088.8870056,PA,10766.296942910258,86.36083934990071
390100,291,341,35706.565982,10070.410557,8230.9384164,PA,10766.296942910258,93.53643699778773
390101,291,82,37954.95122,9545.6585366,6930.1829268,PA,10766.296942910258,88.66241185077044
390102,291,106,55166.90566,11534.764151,8100.7830189,PA,10766.296942910258,107.13771143564628
390104,291,22,16364.727273,11121.318182,10230.409091,,,
390107,291,136,53679.727941,8027.3014706,6861.0955882,PA,10766.296942910258,74.55953995292764
390110,291,70,29734.185714,10513.542857,8020.5142857,PA,10766.296942910258,97.65235821331586
390111,291,153,158458.13072,21549.575163,13812.72549,PA,10766.296942910258,200.15772625694362
390112,291,22,12325.590909,7548.7272727,6532.5454545,PA,10766.296942910258,70.11442571877912
390113,291,77,24374.25974,9541.6623377,8059.9480519,PA,10766.296942910258,88.62529417770986
390114,291,20,90886.2,15133.9,8317.2,PA,10766.296942910258,140.5673657363302
390115,291,345,39829.315942,11322.591304,9395.7072464,PA,10766.296942910258,105.16699812423498
390116,291,21,45694.571429,11704.952381,8146.5238095,PA,10766.296942910258,108.7184613527482
390117,291,16,20019.875,9902.25,8602.25,PA,10766.296942910258,91.97452060358373
390123,291,92,66770.543478,9194.1956522,7897.173913,PA,10766.296942910258,85.3979385944254
390125,291,50,28335.48,10971.02,9304.92,PA,10766.296942910258,101.90151784012009
390127,291,153,56162.686275,9747.4575163,8418.4575163,PA,10766.296942910258,90.53677014471373
390133,291,800,68702.00375,11489.86625,9192.14375,PA,10766.296942910258,106.72068874680465
390137,291,197,61393.746193,9168.2893401,7456.8375635,PA,10766.296942910258,85.15731442961393
390138,291,70,29445.7,10805.928571,9711.8285714,PA,10766.296942910258,100.36810825764786
390139,291,248,67889.487903,10290.826613,8667.3064516,PA,10766.296942910258,95.5837152511072
390142,291,128,47982.007813,18520.304688,12281.242188,PA,10766.296942910258,172.0211209685783
390145,291,77,27734.61039,8351.987013,7287.0519481,PA,10766.296942910258,77.57529870565097
390146,291,29,14874.689655,9766.4482759,8552.6551724,PA,10766.296942910258,90.71316096600262
390147,291,35,22481.771429,8372.0285714,7321.8571429,PA,10766.296942910258,77.7614496032741
390151,291,252,33024.059524,10037.043651,8784.297619,PA,10766.296942910258,93.22651701158512
390153,291,255,77137.231373,8995.4823529,7883.0235294,PA,10766.296942910258,83.55224085495468
390156,291,106,43744.896226,15793.811321,11294.273585,PA,10766.296942910258,146.69678353429052
390160,291,33,29681.272727,7405.3030303,6007.7878788,PA,10766.296942910258,68.78226626636454
390162,291,26,86290.769231,12087.807692,10169.5,PA,10766.296942910258,112.27451514756868
390163,291,23,19491.956522,8552.0,7508.5217391,PA,10766.296942910258,79.43306826245026
390164,291,182,121109.53297,14998.692308,9748.6703297,PA,10766.296942910258,139.3115236142249
390168,291,73,27525.342466,8799.260274,7709.4520548,PA,10766.296942910258,81.72968218004078
390173,291,53,29529.622642,8980.6603774,7731.0377358,PA,10766.296942910258,83.41457072028724
390174,291,220,68606.518182,16691.690909,11806.390909,PA,10766.296942910258,155.03650881551886
390178,291,28,31628.571429,8761.8928571,7470.2857143,PA,10766.296942910258,81.38260446986665
390179,291,373,43091.809651,9249.7855228,7919.541555,PA,10766.296942910258,85.91427091272178
390180,291,85,84631.623529,13398.458824,10188.411765,PA,10766.296942910258,124.4481635147826
390183,291,110,50516.827273,11160.736364,8735.7636364,PA,10766.296942910258,103.66364984340773
390185,291,122,52694.795082,8811.1147541,7543.1393443,PA,10766.296942910258,81.83978949142981
390195,291,381,80108.585302,12269.062992,10034.769029,PA,10766.296942910258,113.95805871840952
390199,291,15,11504.466667,10198.466667,9214.7333333,PA,10766.296942910258,94.7258534766294
390201,291,127,59015.826772,9766.7086614,8235.8031496,PA,10766.296942910258,90.7155794902304
390203,291,398,32348.728643,8857.4648241,7925.9723618,PA,10766.296942910258,82.27030028121926
390204,291,103,47554.757282,12757.980583,10175.38835,PA,10766.296942910258,118.49924491820087
390211,291,79,28144.56962,8872.4936709,7455.3670886,PA,10766.296942910258,82.40989188713255
390217,291,14,30220.857143,8435.4285714,7749.7142857,PA,10766.296942910258,78.35032431420011
390219,291,41,22108.95122,9551.0731707,7890.6829268,PA,10766.296942910258,88.71270429699138
390222,291,231,61001.367965,8944.2121212,7549.5974026,PA,10766.296942910258,83.07603039956905
390223,291,100,82515.78,13715.13,11439.97,PA,10766.296942910258,127.38948287165333
390225,291,102,42528.343137,9071.9117647,7813.0882353,PA,10766.296942910258,84.26213593034853
390226,291,113,94241.575221,13428.619469,11109.362832,PA,10766.296942910258,124.7283029643996
390228,291,177,25553.101695,7835.7457627,6529.1694915,PA,10766.296942910258,72.78032367349795
390231,291,454,42065.092511,11096.823789,9195.1057269,PA,10766.296942910258,103.0700142104793
390233,291,143,45803.20979,10225.440559,8915.3636364,PA,10766.296942910258,94.97639358473744
390237,291,264,53929.204545,9046.844697,7294.0227273,PA,10766.296942910258,84.02930687284696
390256,291,222,63304.423423,15952.842342,11292.225225,PA,10766.296942910258,148.17390256456883
390258,291,288,34676.6875,10334.166667,8329.3680556,PA,10766.296942910258,95.98626827588271
390265,291,142,45231.549296,8062.3661972,6814.084507,PA,10766.296942910258,74.88522971223797
390266,291,27,31607.814815,9298.4444444,7994.7407407,PA,10766.296942910258,86.36622688103678
