location_id,city,state,state_full,zip,county,country
10443,CRESCENT CITY,CA,California,95531,DEL NORTE,United States
10444,Fort Irwin,CA,California,92310,SAN BERNARDINO,United States
10445,SACRAMENTO,CA,California,95825,SACRAMENTO,United States
10446,ANAHEIM,CA,California,92804,ORANGE,United States
10447,PASADENA,CA,California,91109,LOS ANGELES,United States
10448,STANFORD,CA,California,94305,SANTA CLARA,United States
10449,MERCED,CA,California,95340,MERCED,United States
10450,SAN FRANCISCO,CA,California,94143,SAN FRANCISCO,United States
10451,MODESTO,CA,California,95350,STANISLAUS,United States
10452,GARDENA,CA,California,90247,LOS ANGELES,United States
10453,LOS ANGELES,CA,California,90017,LOS ANGELES,United States
10454,WEST HILLS,CA,California,91307,LOS ANGELES,United States
10455,LONG BEACH,CA,California,90806,LOS ANGELES,United States
10456,CASTRO VALLEY,CA,California,94546,ALAMEDA,United States
10457,CLOVIS,CA,California,93611,FRESNO,United States
10458,CONCORD,CA,California,94520,CONTRA COSTA,United States
10459,AUBURN,CA,California,95603,PLACER,United States
10460,ENCINITAS,CA,California,92024,SAN DIEGO,United States
10461,SAN LUIS OBISPO,CA,California,93405,SAN LUIS OBISPO,United States
10462,SAN RAFAEL,CA,California,94903,MARIN,United States
10463,SAN DIEGO,CA,California,92120,SAN DIEGO,United States
10464,CARMICHAEL,CA,California,95608,SACRAMENTO,United States
10465,VICTORVILLE,CA,California,92395,SAN BERNARDINO,United States
10466,ANTIOCH,CA,California,94509,CONTRA COSTA,United States
10467,HUNTINGTON BEACH,CA,California,92647,ORANGE,United States
10468,LOS BANOS,CA,California,93635,MERCED,United States
10469,INDIO,CA,California,92201,RIVERSIDE,United States
10470,DAVIS,CA,California,95616,YOLO,United States
10471,REDWOOD CITY,CA,California,94063,SAN MATEO,United States
10472,COSTA MESA,CA,California,92627,ORANGE,United States
10473,PORTERVILLE,CA,California,93258,TULARE,United States
10474,THOUSAND OAKS,CA,California,91360,VENTURA,United States
10475,LOS ALAMITOS,CA,California,90720,ORANGE,United States
10476,MODESTO,CA,California,95355,STANISLAUS,United States
10477,LOS ANGELES,CA,California,90034,LOS ANGELES,United States
10478,MISSION VIEJO,CA,California,92691,ORANGE,United States
10479,FOUNTAIN VALLEY,CA,California,92708,ORANGE,United States
10480,RANCHO MIRAGE,CA,California,92270,RIVERSIDE,United States
10481,LA PALMA,CA,California,90623,ORANGE,United States
10482,LAKEWOOD,CA,California,90712,LOS ANGELES,United States
10483,CHINO,CA,California,91710,SAN BERNARDINO,United States
10484,SAN DIMAS,CA,California,91773,LOS ANGELES,United States
10485,PLACENTIA,CA,California,92870,ORANGE,United States
10486,SACRAMENTO,CA,California,95823,SACRAMENTO,United States
10487,GLENDORA,CA,California,91740,LOS ANGELES,United States
10488,SACRAMENTO,CA,California,95817,SACRAMENTO,United States
10489,LAGUNA HILLS,CA,California,92653,ORANGE,United States
10490,SAN JOSE,CA,California,95119,SANTA CLARA,United States
10491,DELANO,CA,California,93215,KERN,United States
10492,ANAHEIM,CA,California,92806,ORANGE,United States
10493,VALENCIA,CA,California,91355,LOS ANGELES,United States
10494,LOS ANGELES,CA,California,90048,LOS ANGELES,United States
10495,TEMPLETON,CA,California,93465,SAN LUIS OBISPO,United States
10496,POWAY,CA,California,92064,SAN DIEGO,United States
10497,LOS ANGELES,CA,California,90023,LOS ANGELES,United States
10498,SAN FRANCISCO,CA,California,94116,SAN FRANCISCO,United States
10499,WOODLAND HILLS,CA,California,91367,LOS ANGELES,United States
10500,SUN CITY,CA,California,92585,RIVERSIDE,United States
10501,RIVERSIDE,CA,California,92505,RIVERSIDE,United States
10502,SAN RAMON,CA,California,94583,CONTRA COSTA,United States
10503,MURRIETA,CA,California,92562,RIVERSIDE,United States
10504,FRESNO,CA,California,93710,FRESNO,United States
10505,BALDWIN PARK,CA,California,91706,LOS ANGELES,United States
10506,WHITTIER,CA,California,90605,LOS ANGELES,United States
10507,MONTEREY PARK,CA,California,91754,LOS ANGELES,United States
10508,SOUTH EL MONTE,CA,California,91733,LOS ANGELES,United States
10509,INGLEWOOD,CA,California,90301,LOS ANGELES,United States
10510,MARINA DEL REY,CA,California,90292,LOS ANGELES,United States
10511,ANAHEIM,CA,California,92805,ORANGE,United States
10512,ORANGE,CA,California,92869,ORANGE,United States
10513,SANTA ANA,CA,California,92705,ORANGE,United States
10514,SANTA ANA,CA,California,92704,ORANGE,United States
10515,MANTECA,CA,California,95337,SAN JOAQUIN,United States
10516,SHERMAN OAKS,CA,California,91403,LOS ANGELES,United States
10517,MONTCLAIR,CA,California,91763,SAN BERNARDINO,United States
10518,ANTIOCH,CA,California,94531,CONTRA COSTA,United States
10519,TARZANA,CA,California,91356,LOS ANGELES,United States
10520,LOS ANGELES,CA,California,90026,LOS ANGELES,United States
10521,YUBA CITY,CA,California,95991,SUTTER,United States
10522,VACAVILLE,CA,California,95688,SOLANO,United States
10523,IRVINE,CA,California,92618,ORANGE,United States
10524,MURRIETA,CA,California,92563,RIVERSIDE,United States
10525,NORWALK,CA,California,90650,LOS ANGELES,United States
10526,TEMECULA,CA,California,92592,RIVERSIDE,United States
10527,SAN LEANDRO,CA,California,94577,ALAMEDA,United States
10528,LOS ANGELES,CA,California,90059,LOS ANGELES,United States
10529,TUSTIN,CA,California,92780,ORANGE,United States
10530,COLUSA,CA,California,95932,COLUSA,United States
10531,TULARE,CA,California,93274,TULARE,United States
10532,LOS ANGELES,CA,California,90036,LOS ANGELES,United States
10533,SAN MARCOS,CA,California,92078,SAN DIEGO,United States
10534,SAN DIEGO,CA,California,92161,SAN DIEGO,United States
10535,LOMA LINDA,CA,California,92357,SAN BERNARDINO,United States
10536,LOS ANGELES,CA,California,90073,LOS ANGELES,United States
10537,PORTOLA,CA,California,96122,PLUMAS,United States
10538,TEHACHAPI,CA,California,93561,KERN,United States
10539,LONE PINE,CA,California,93545,INYO,United States
10540,MAMMOTH LAKES,CA,California,93546,MONO,United States
10541,MARIPOSA,CA,California,95338,MARIPOSA,United States
10542,FALL RIVER MILLS,CA,California,96028,SHASTA,United States
10543,WILLOWS,CA,California,95988,GLENN,United States
10544,AVALON,CA,California,90704,LOS ANGELES,United States
10545,CEDARVILLE,CA,California,96104,MODOC,United States
10546,GARBERVILLE,CA,California,95542,HUMBOLDT,United States
10547,SAN FRANCISCO,CA,California,94121,SAN FRANCISCO,United States
10548,WILLITS,CA,California,95490,MENDOCINO,United States
10549,GRIDLEY,CA,California,95948,BUTTE,United States
10550,LAKE ARROWHEAD,CA,California,92352,SAN BERNARDINO,United States
10551,LAKE ISABELLA,CA,California,93240,KERN,United States
10552,WEAVERVILLE,CA,California,96093,TRINITY,United States
10553,YREKA,CA,California,96097,SISKIYOU,United States
10554,CLEARLAKE,CA,California,95422,LAKE,United States
10555,FORTUNA,CA,California,95540,HUMBOLDT,United States
10556,MOUNT SHASTA,CA,California,96067,SISKIYOU,United States
10557,SUSANVILLE,CA,California,96130,LASSEN,United States
10558,HEALDSBURG,CA,California,95448,SONOMA,United States
10559,NEEDLES,CA,California,92363,SAN BERNARDINO,United States
10560,BISHOP,CA,California,93514,INYO,United States
10561,FORT BRAGG,CA,California,95437,MENDOCINO,United States
10562,QUINCY,CA,California,95971,PLUMAS,United States
10563,CHESTER,CA,California,96020,PLUMAS,United States
10564,TRUCKEE,CA,California,96161,NEVADA,United States
10565,LAKEPORT,CA,California,95453,LAKE,United States
10566,ALTURAS,CA,California,96101,MODOC,United States
10567,SOLVANG,CA,California,93463,SANTA BARBARA,United States
10568,SAN ANDREAS,CA,California,95249,CALAVERAS,United States
10569,RIDGECREST,CA,California,93555,KERN,United States
10570,OJAI,CA,California,93023,VENTURA,United States
10571,BIG BEAR LAKE,CA,California,92315,SAN BERNARDINO,United States
10572,KING CITY,CA,California,93930,MONTEREY,United States
10573,HOLLISTER,CA,California,95032,SANTA CLARA,United States
10574,COALINGA,CA,California,93210,FRESNO,United States
10575,BLYTHE,CA,California,92225,RIVERSIDE,United States
10576,MADERA,CA,California,93636,MADERA,United States
10577,ORANGE,CA,California,92866,ORANGE,United States
10578,ROSEMEAD,CA,California,91770,LOS ANGELES,United States
10579,TORRANCE,CA,California,90505,LOS ANGELES,United States
10580,CERRITOS,CA,California,90703,LOS ANGELES,United States
10581,COVINA,CA,California,91724,LOS ANGELES,United States
10582,VALLEJO,CA,California,94590,SOLANO,United States
10583,VENTURA,CA,California,93001,VENTURA,United States
10584,PASADENA,CA,California,91107,LOS ANGELES,United States
10585,SAN FRANCISCO,CA,California,94112,SAN FRANCISCO,United States
10586,SAN DIEGO,CA,California,92128,SAN DIEGO,United States
10587,SACRAMENTO,CA,California,95826,SACRAMENTO,United States
10588,SACRAMENTO,CA,California,95841,SACRAMENTO,United States
10589,SANTA BARBARA,CA,California,93110,SANTA BARBARA,United States
10590,RIVERSIDE,CA,California,92506,RIVERSIDE,United States
10591,OAKLAND,CA,California,94601,ALAMEDA,United States
10592,RESEDA,CA,California,91335,LOS ANGELES,United States
10593,SAN LEANDRO,CA,California,94578,ALAMEDA,United States
10594,SANTA ROSA,CA,California,95401,SONOMA,United States
10595,SANTA CRUZ,CA,California,95062,SANTA CRUZ,United States
10596,SAN JOSE,CA,California,95138,SANTA CLARA,United States
10597,BAKERSFIELD,CA,California,93309,KERN,United States
10598,ALISO VIEJO,CA,California,92656,ORANGE,United States
10599,NORTH SACRAMENTO,CA,California,95815,SACRAMENTO,United States
10600,GREELEY,CO,Colorado,80631,WELD,United States
10601,LONGMONT,CO,Colorado,80501,BOULDER,United States
10602,BRIGHTON,CO,Colorado,80601,ADAMS,United States
10603,MONTROSE,CO,Colorado,81401,MONTROSE,United States
10604,ALAMOSA,CO,Colorado,81101,ALAMOSA,United States
10605,WHEAT RIDGE,CO,Colorado,80033,JEFFERSON,United States
10606,FORT COLLINS,CO,Colorado,80524,LARIMER,United States
10607,DENVER,CO,Colorado,80204,DENVER,United States
10608,PUEBLO,CO,Colorado,81004,PUEBLO,United States
10609,DURANGO,CO,Colorado,81301,LA PLATA,United States
10610,DENVER,CO,Colorado,80218,DENVER,United States
10611,LAKEWOOD,CO,Colorado,80228,JEFFERSON,United States
10612,PUEBLO,CO,Colorado,81003,PUEBLO,United States
10613,COLORADO SPRINGS,CO,Colorado,80909,EL PASO,United States
10614,GRAND JUNCTION,CO,Colorado,81501,MESA,United States
10615,AURORA,CO,Colorado,80045,ADAMS,United States
10616,BOULDER,CO,Colorado,80304,BOULDER,United States
10617,LOVELAND,CO,Colorado,80538,LARIMER,United States
10618,COLORADO SPRINGS,CO,Colorado,80907,EL PASO,United States
10619,DENVER,CO,Colorado,80220,DENVER,United States
10620,ENGLEWOOD,CO,Colorado,80113,ARAPAHOE,United States
10621,Fort Carson,CO,Colorado,80913,EL PASO,United States
10622,FORT MORGAN,CO,Colorado,80701,MORGAN,United States
10623,STEAMBOAT SPRINGS,CO,Colorado,80487,ROUTT,United States
10624,GRAND JUNCTION,CO,Colorado,81505,MESA,United States
10625,DENVER,CO,Colorado,80210,DENVER,United States
10626,THORNTON,CO,Colorado,80229,ADAMS,United States
10627,DELTA,CO,Colorado,81416,DELTA,United States
10628,GLENWOOD SPRINGS,CO,Colorado,81601,GARFIELD,United States
10629,STERLING,CO,Colorado,80751,LOGAN,United States
10630,VAIL,CO,Colorado,81657,EAGLE,United States
10631,AURORA,CO,Colorado,80012,ARAPAHOE,United States
10632,LOUISVILLE,CO,Colorado,80027,BOULDER,United States
10633,WESTMINSTER,CO,Colorado,80023,BROOMFIELD,United States
10634,DENVER,CO,Colorado,80206,DENVER,United States
10635,LONE TREE,CO,Colorado,80124,DOUGLAS,United States
10636,LITTLETON,CO,Colorado,80122,ARAPAHOE,United States
10637,PARKER,CO,Colorado,80138,DOUGLAS,United States
10638,LAFAYETTE,CO,Colorado,80026,BOULDER,United States
10639,FRISCO,CO,Colorado,80443,SUMMIT,United States
10640,CASTLE ROCK,CO,Colorado,80109,DOUGLAS,United States
10641,FORT COLLINS,CO,Colorado,80528,LARIMER,United States
10642,LONGMONT,CO,Colorado,80504,BOULDER,United States
10643,BROOMFIELD,CO,Colorado,80021,JEFFERSON,United States
10644,COLORADO SPRINGS,CO,Colorado,80918,EL PASO,United States
10645,GREELEY,CO,Colorado,80634,WELD,United States
10646,HIGHLANDS RANCH,CO,Colorado,80129,DOUGLAS,United States
10647,COLORADO SPRINGS,CO,Colorado,80921,EL PASO,United States
10648,EADS,CO,Colorado,81036,KIOWA,United States
10649,DEL NORTE,CO,Colorado,81132,RIO GRANDE,United States
10650,FRUITA,CO,Colorado,81521,MESA,United States
10651,BRUSH,CO,Colorado,80723,MORGAN,United States
10652,HAXTUN,CO,Colorado,80731,PHILLIPS,United States
10653,HOLYOKE,CO,Colorado,80734,PHILLIPS,United States
10654,HUGO,CO,Colorado,80821,LINCOLN,United States
10655,RANGELY,CO,Colorado,81648,RIO BLANCO,United States
10656,LA JARA,CO,Colorado,81140,CONEJOS,United States
10657,WRAY,CO,Colorado,80758,YUMA,United States
10658,JULESBURG,CO,Colorado,80737,SEDGWICK,United States
10659,SPRINGFIELD,CO,Colorado,81073,BACA,United States
10660,ESTES PARK,CO,Colorado,80517,LARIMER,United States
10661,BURLINGTON,CO,Colorado,80807,KIT CARSON,United States
10662,CRAIG,CO,Colorado,81625,MOFFAT,United States
10663,YUMA,CO,Colorado,80759,YUMA,United States
10664,WALSENBURG,CO,Colorado,81089,HUERFANO,United States
10665,RIFLE,CO,Colorado,81650,GARFIELD,United States
10666,KREMMLING,CO,Colorado,80459,GRAND,United States
10667,LEADVILLE,CO,Colorado,80461,LAKE,United States
10668,GUNNISON,CO,Colorado,81230,GUNNISON,United States
10669,TRINIDAD,CO,Colorado,81082,LAS ANIMAS,United States
10670,SALIDA,CO,Colorado,81201,CHAFFEE,United States
10671,LAMAR,CO,Colorado,81052,PROWERS,United States
10672,ASPEN,CO,Colorado,81611,PITKIN,United States
10673,MEEKER,CO,Colorado,81641,RIO BLANCO,United States
10674,WOODLAND PARK,CO,Colorado,80863,TELLER,United States
10675,CORTEZ,CO,Colorado,81321,MONTEZUMA,United States
10676,PAGOSA SPRINGS,CO,Colorado,81147,ARCHULETA,United States
10677,LAJUNA,CO,Colorado,81050,OTERO,United States
10678,CHEYENNE WELLS,CO,Colorado,80810,CHEYENNE,United States
10679,CANON CITY,CO,Colorado,81212,FREMONT,United States
10680,COLORADO SPRINGS,CO,Colorado,80920,EL PASO,United States
10681,DENVER,CO,Colorado,80236,DENVER,United States
10682,COLORADO SPRINGS,CO,Colorado,80906,EL PASO,United States
10683,LITTLETON,CO,Colorado,80130,DOUGLAS,United States
10684,COLORADO SPRINGS,CO,Colorado,80923,EL PASO,United States
10685,ENGLEWOOD,CO,Colorado,80112,ARAPAHOE,United States
10686,JOHNSTOWN,CO,Colorado,80534,WELD,United States
10687,WESTMINSTER,CO,Colorado,80234,ADAMS,United States
10688,HARTFORD,CT,Connecticut,6105,HARTFORD,United States
10689,PUTNAM,CT,Connecticut,6260,WINDHAM,United States
10690,SHARON,CT,Connecticut,6069,LITCHFIELD,United States
10691,WATERBURY,CT,Connecticut,6721,NEW HAVEN,United States
10692,STAMFORD,CT,Connecticut,6904,FAIRFIELD,United States
10693,NEW LONDON,CT,Connecticut,6320,NEW LONDON,United States
10694,STAFFORD SPRINGS,CT,Connecticut,6076,TOLLAND,United States
10695,BRIDGEPORT,CT,Connecticut,6610,FAIRFIELD,United States
10696,TORRINGTON,CT,Connecticut,6790,LITCHFIELD,United States
10697,VERNON,CT,Connecticut,6066,TOLLAND,United States
10698,WATERBURY,CT,Connecticut,6706,NEW HAVEN,United States
10699,MERIDEN,CT,Connecticut,6450,NEW HAVEN,United States
10700,GREENWICH,CT,Connecticut,6830,FAIRFIELD,United States
10701,MIDDLETOWN,CT,Connecticut,6457,MIDDLESEX,United States
10702,WILLIMANTIC,CT,Connecticut,6226,WINDHAM,United States
10703,NEW HAVEN,CT,Connecticut,6504,NEW HAVEN,United States
10704,NORWICH,CT,Connecticut,6360,NEW LONDON,United States
10705,HARTFORD,CT,Connecticut,6102,HARTFORD,United States
10706,MANCHESTER,CT,Connecticut,6040,HARTFORD,United States
10707,BRIDGEPORT,CT,Connecticut,6606,FAIRFIELD,United States
10708,BRISTOL,CT,Connecticut,6010,HARTFORD,United States
10709,DERBY,CT,Connecticut,6418,NEW HAVEN,United States
10710,DANBURY,CT,Connecticut,6810,FAIRFIELD,United States
10711,NORWALK,CT,Connecticut,6856,FAIRFIELD,United States
10712,NEW BRITAIN,CT,Connecticut,6050,HARTFORD,United States
10713,FARMINGTON,CT,Connecticut,6032,HARTFORD,United States
10714,BRANFORD,CT,Connecticut,6405,NEW HAVEN,United States
10715,WEST HAVEN,CT,Connecticut,6516,NEW HAVEN,United States
10716,HARTFORD,CT,Connecticut,6106,HARTFORD,United States
10717,MANSFIELD CENTER,CT,Connecticut,6250,TOLLAND,United States
10718,NEW HAVEN,CT,Connecticut,6508,NEW HAVEN,United States
10719,NEW CANAAN,CT,Connecticut,6840,FAIRFIELD,United States
10720,WALLINGFORD,CT,Connecticut,6492,NEW HAVEN,United States
10721,WEST HARTFORD,CT,Connecticut,6117,HARTFORD,United States
10722,NEWARK,DE,Delaware,19718,NEW CASTLE,United States
10723,WILMINGTON,DE,Delaware,19805,NEW CASTLE,United States
10724,DOVER,DE,Delaware,19901,KENT,United States
10725,SEAFORD,DE,Delaware,19973,SUSSEX,United States
10726,LEWES,DE,Delaware,19958,SUSSEX,United States
10727,MILFORD,DE,Delaware,19963,SUSSEX,United States
10728,WILMINGTON,DE,Delaware,19899,NEW CASTLE,United States
10729,NEW CASTLE,DE,Delaware,19720,NEW CASTLE,United States
10730,NEWARK,DE,Delaware,19713,NEW CASTLE,United States
10731,GEORGETOWN,DE,Delaware,19947,SUSSEX,United States
10732,WASHINGTON,DC,District of Columbia,20037,THE DISTRICT,United States
10733,WASHINGTON,DC,District of Columbia,20060,THE DISTRICT,United States
10734,WASHINGTON,DC,District of Columbia,20007,THE DISTRICT,United States
10735,WASHINGTON,DC,District of Columbia,20016,THE DISTRICT,United States
10736,WASHINGTON,DC,District of Columbia,20032,THE DISTRICT,United States
10737,WASHINGTON,DC,District of Columbia,20010,THE DISTRICT,United States
10738,WASHINGTON,DC,District of Columbia,20422,THE DISTRICT,United States
10739,JACKSONVILLE,FL,Florida,32209,DUVAL,United States
10740,BOYNTON BEACH,FL,Florida,33435,PALM BEACH,United States
10741,ORLANDO,FL,Florida,32806,ORANGE,United States
10742,ORLANDO,FL,Florida,32803,ORANGE,United States
10743,MIAMI,FL,Florida,33176,MIAMI-DADE,United States
10744,FORT MYERS,FL,Florida,33901,LEE,United States
10745,NEW SMYRNA BEACH,FL,Florida,32170,VOLUSIA,United States
10746,DAYTONA BEACH,FL,Florida,32114,VOLUSIA,United States
10747,NAPLES,FL,Florida,34102,COLLIER,United States
10748,MELBOURNE,FL,Florida,32901,BREVARD,United States
10749,MIAMI,FL,Florida,33136,MIAMI-DADE,United States
10750,INVERNESS,FL,Florida,34452,CITRUS,United States
10751,PENSACOLA,FL,Florida,32504,ESCAMBIA,United States
10752,PANAMA CITY,FL,Florida,32401,BAY,United States
10753,TITUSVILLE,FL,Florida,32796,BREVARD,United States
10754,MIAMI,FL,Florida,33150,MIAMI-DADE,United States
10755,OCOEE,FL,Florida,34761,ORANGE,United States
10756,SAINT PETERSBURG,FL,Florida,33701,PINELLAS,United States
10757,MIAMI BEACH,FL,Florida,33140,MIAMI-DADE,United States
10758,BRADENTON,FL,Florida,34208,MANATEE,United States
10759,HOLLYWOOD,FL,Florida,33021,BROWARD,United States
10760,FORT LAUDERDALE,FL,Florida,33316,BROWARD,United States
10761,JACKSONVILLE,FL,Florida,32204,DUVAL,United States
10762,DUNEDIN,FL,Florida,34698,PINELLAS,United States
10763,STUART,FL,Florida,34994,MARTIN,United States
10764,DELAND,FL,Florida,32720,VOLUSIA,United States
10765,ZEPHYRHILLS,FL,Florida,33541,PASCO,United States
10766,PUNTA GORDA,FL,Florida,33950,CHARLOTTE,United States
10767,SEBRING,FL,Florida,33870,HIGHLANDS,United States
10768,HIALEAH,FL,Florida,33012,MIAMI-DADE,United States
10769,CLERMONT,FL,Florida,34711,LAKE,United States
10770,WINTER HAVEN,FL,Florida,33881,POLK,United States
10771,HIALEAH,FL,Florida,33013,MIAMI-DADE,United States
10772,NICEVILLE,FL,Florida,32578,OKALOOSA,United States
10773,TARPON SPRINGS,FL,Florida,34689,PINELLAS,United States
10774,TAVARES,FL,Florida,32778,LAKE,United States
10775,OCALA,FL,Florida,34474,MARION,United States
10776,NEW PORT RICHEY,FL,Florida,34652,PASCO,United States
10777,SAINT PETERSBURG,FL,Florida,33705,PINELLAS,United States
10778,DAYTONA BEACH,FL,Florida,32117,VOLUSIA,United States
10779,TAMPA,FL,Florida,33614,HILLSBOROUGH,United States
10780,BROOKSVILLE,FL,Florida,34601,HERNANDO,United States
10781,ORANGE CITY,FL,Florida,32763,VOLUSIA,United States
